Date,Open,High,Low,Close,Adj Close,Volume
2019-10-02,59.8489990234375,59.8489990234375,58.56449890136719,58.83150100708008,58.687374114990234,32302000
2019-10-03,59.0,59.452999114990234,58.121498107910156,59.39149856567383,59.24599838256836,32424000
2019-10-04,59.59450149536133,60.571998596191406,59.458499908447266,60.45000076293945,60.301910400390625,23248000
2019-10-07,60.220001220703125,60.91019821166992,60.1875,60.38399887084961,60.23606872558594,16858000
2019-10-08,59.87950134277344,60.30400085449219,59.45050048828125,59.45650100708008,59.31084442138672,20786000
2019-10-09,59.967498779296875,60.41749954223633,59.881500244140625,60.115501403808594,59.96822738647461,17354000
2019-10-10,59.92900085449219,60.75,59.867000579833984,60.43349838256836,60.28544998168945,16932000
2019-10-11,61.11050033569336,61.419498443603516,60.6870002746582,60.772499084472656,60.623619079589844,25454000
2019-10-14,60.617000579833984,61.31650161743164,60.5880012512207,60.856998443603516,60.70791244506836,17350000
2019-10-15,61.02000045776367,62.36650085449219,61.02000045776367,62.1505012512207,61.99824523925781,27634000
2019-10-16,62.05849838256836,62.73699951171875,61.92250061035156,62.18199920654297,62.029666900634766,21892000
2019-10-17,62.54650115966797,63.1662483215332,62.49700164794922,62.653499603271484,62.5000114440918,19048000
2019-10-18,62.67300033569336,62.94449996948242,62.05400085449219,62.27450180053711,62.12194061279297,27056000
2019-10-21,62.612998962402344,62.731449127197266,62.029998779296875,62.307498931884766,62.15485763549805,20544000
2019-10-22,62.39250183105469,62.529998779296875,62.069000244140625,62.13999938964844,61.98776626586914,20476000
2019-10-23,62.11800003051758,62.99449920654297,62.11800003051758,62.95650100708008,62.802268981933594,18230000
2019-10-24,63.04499816894531,63.20000076293945,62.68574905395508,63.04949951171875,62.89503860473633,20562000
2019-10-25,62.55149841308594,63.47999954223633,62.5004997253418,63.256500244140625,63.10153579711914,24262000
2019-10-28,63.772499084472656,64.96549987792969,63.62699890136719,64.5,64.34198760986328,52264000
2019-10-29,63.811500549316406,64.07949829101562,62.860599517822266,63.13100051879883,62.976341247558594,37728000
2019-10-30,62.64849853515625,63.46799850463867,62.599998474121094,63.06449890136719,62.910003662109375,28178000
2019-10-31,63.06399917602539,63.38349914550781,62.54214859008789,63.00550079345703,62.85114669799805,29114000
2019-11-01,63.25,63.73099899291992,63.025001525878906,63.6870002746582,63.53097915649414,33402000
2019-11-04,63.8224983215332,64.70649719238281,63.8177490234375,64.56849670410156,64.41031646728516,30020000
2019-11-05,64.64450073242188,64.94650268554688,64.56144714355469,64.60150146484375,64.4432373046875,25654000
2019-11-06,64.4729995727539,64.6865005493164,64.125,64.58999633789062,64.4317626953125,23060000
2019-11-07,64.71399688720703,66.18699645996094,64.71224975585938,65.44300079345703,65.28267669677734,40600000
2019-11-08,65.26399993896484,65.9000015258789,65.21824645996094,65.56849670410156,65.40786743164062,25028000
2019-11-11,65.15899658203125,65.32125091552734,64.87049865722656,64.95950317382812,64.80036163330078,20238000
2019-11-12,65.0,65.5,64.78849792480469,64.94000244140625,64.78091430664062,21718000
2019-11-13,64.70349884033203,65.21499633789062,64.67549896240234,64.9000015258789,64.74101257324219,16534000
2019-11-14,64.875,65.8499984741211,64.78250122070312,65.572998046875,65.41236114501953,23870000
2019-11-15,65.9469985961914,66.74400329589844,65.71399688720703,66.74349975585938,66.57998657226562,35652000
2019-11-18,66.61100006103516,66.77645111083984,65.875,66.03500366210938,65.87322998046875,29748000
2019-11-19,66.38500213623047,66.38500213623047,65.63999938964844,65.77300262451172,65.61186981201172,25384000
2019-11-20,65.58699798583984,65.75,64.55750274658203,65.15249633789062,64.99288177490234,26172000
2019-11-21,65.0739974975586,65.62950134277344,64.6500015258789,65.06749725341797,64.90809631347656,19910000
2019-11-22,65.28099822998047,65.4365005493164,64.57050323486328,64.76699829101562,64.60833740234375,27714000
2019-11-25,64.95899963378906,65.56549835205078,64.90650177001953,65.33450317382812,65.17444610595703,20724000
2019-11-26,65.49299621582031,65.73999786376953,65.25450134277344,65.67749786376953,65.5166015625,21394000
2019-11-27,65.75,65.91799926757812,65.48149871826172,65.64949798583984,65.4886703491211,19912000
2019-11-29,65.35600280761719,65.51024627685547,65.19850158691406,65.24800109863281,65.0881576538086,11740000
2019-12-02,65.05000305175781,65.29149627685547,64.05000305175781,64.49600219726562,64.33799743652344,30218000
2019-12-03,63.97850036621094,64.92304992675781,63.95000076293945,64.76399993896484,64.60533905029297,22876000
2019-12-04,65.35050201416016,66.29000091552734,65.24349975585938,66.0270004272461,65.86524963378906,30750000
2019-12-05,66.4000015258789,66.46790313720703,65.8219985961914,66.40650177001953,66.24381256103516,24254000
2019-12-06,66.6719970703125,67.19999694824219,66.6719970703125,67.03099822998047,66.86678314208984,26296000
2019-12-09,66.9020004272461,67.97250366210938,66.89199829101562,67.1780014038086,67.01343536376953,27086000
2019-12-10,67.07499694824219,67.49874877929688,66.802001953125,67.23300170898438,67.06829071044922,21882000
2019-12-11,67.54199981689453,67.55999755859375,67.13349914550781,67.2509994506836,67.08625030517578,17008000
2019-12-12,67.2969970703125,67.78874969482422,67.0250015258789,67.51349639892578,67.34810638427734,25620000
2019-12-13,67.39749908447266,67.65464782714844,67.19349670410156,67.3915023803711,67.22640991210938,30992000
2019-12-16,67.82499694824219,68.23400115966797,67.63349914550781,68.05850219726562,67.89176940917969,27946000
2019-12-17,68.14450073242188,68.25,67.56614685058594,67.75599670410156,67.59000396728516,37080000
2019-12-18,67.83000183105469,68.02349853515625,67.55000305175781,67.63099670410156,67.46531677246094,30452000
2019-12-19,67.59100341796875,67.90499877929688,67.44924926757812,67.802001953125,67.63590240478516,29398000
2019-12-20,68.1675033569336,68.18199920654297,67.44999694824219,67.47949981689453,67.31419372558594,66300000
2019-12-23,67.79350280761719,67.98999786376953,67.32550048828125,67.44200134277344,67.27677917480469,17662000
2019-12-24,67.42500305175781,67.51300048828125,67.13899993896484,67.1780014038086,67.01343536376953,6950000
2019-12-26,67.30850219726562,68.06635284423828,67.22350311279297,68.0199966430664,67.85336303710938,13350000
2019-12-27,68.14949798583984,68.22650146484375,67.46549987792969,67.59449768066406,67.42890167236328,20768000
2019-12-30,67.5,67.6500015258789,66.70099639892578,66.80699920654297,66.6433334350586,21018000
2019-12-31,66.50550079345703,66.9000015258789,66.4542465209961,66.85099792480469,66.68722534179688,19236000
2020-01-02,67.07749938964844,68.40699768066406,67.07749938964844,68.36849975585938,68.20101165771484,28132000
2020-01-03,67.39299774169922,68.625,67.2771987915039,68.03299713134766,67.86632537841797,23728000
2020-01-06,67.5,69.82499694824219,67.5,69.71050262451172,69.53972625732422,34646000
2020-01-07,69.89700317382812,70.14949798583984,69.51899719238281,69.66699981689453,69.49633026123047,30054000
2020-01-08,69.60399627685547,70.5790023803711,69.54199981689453,70.21600341796875,70.04399108886719,30560000
2020-01-09,71.02850341796875,71.36650085449219,70.51349639892578,70.99150085449219,70.81758117675781,30018000
2020-01-10,71.37799835205078,71.74645233154297,70.9175033569336,71.48650360107422,71.3113784790039,36414000
2020-01-13,71.80650329589844,72.0260009765625,71.3010025024414,71.96150207519531,71.78520965576172,33046000
2020-01-14,71.95050048828125,72.08999633789062,71.41850280761719,71.54399871826172,71.36872863769531,31178000
2020-01-15,71.510498046875,72.06974792480469,71.510498046875,71.95999908447266,71.78370666503906,25654000
2020-01-16,72.37200164794922,72.59950256347656,72.0459976196289,72.58499908447266,72.40718078613281,23474000
2020-01-17,73.14550018310547,74.06475067138672,72.91100311279297,74.01950073242188,73.83816528320312,47924000
2020-01-21,73.95600128173828,74.59249877929688,73.55999755859375,74.22000122070312,74.03817749023438,40734000
2020-01-22,74.55000305175781,75.16069793701172,74.24649810791016,74.29750061035156,74.11548614501953,32216000
2020-01-23,74.38200378417969,74.7760009765625,74.1050033569336,74.3324966430664,74.15039825439453,27024000
2020-01-24,74.67949676513672,74.77474975585938,73.26249694824219,73.33550262451172,73.15584564208984,35692000
2020-01-27,71.55000305175781,71.90350341796875,71.05999755859375,71.69499969482422,71.51936340332031,35104000
2020-01-28,72.1500015258789,72.80000305175781,71.62349700927734,72.62799835205078,72.45008087158203,31548000
2020-01-29,72.94000244140625,73.27149963378906,72.33699798583984,72.93150329589844,72.7528305053711,21554000
2020-01-30,71.99800109863281,72.86399841308594,71.81999969482422,72.79199981689453,72.6136703491211,26788000
2020-01-31,73.44499969482422,73.50650024414062,71.42649841308594,71.71150207519531,71.53582000732422,48344000
2020-02-03,73.0999984741211,74.5,72.94950103759766,74.2969970703125,74.11498260498047,60736000
2020-02-04,72.85350036621094,73.4749984741211,71.31500244140625,72.35350036621094,72.1762466430664,78660000
2020-02-05,73.12100219726562,73.19200134277344,71.52799987792969,72.4114990234375,72.2341079711914,39724000
2020-02-06,72.5165023803711,74.0999984741211,72.47850036621094,73.8115005493164,73.63067626953125,33588000
2020-02-07,73.36499786376953,74.29199981689453,73.31749725341797,73.96150207519531,73.78031158447266,23446000
2020-02-10,73.71600341796875,75.4749984741211,73.71600341796875,75.43399810791016,75.24920654296875,28398000
2020-02-11,75.59049987792969,76.48149871826172,75.28189849853516,75.43949890136719,75.25469207763672,26892000
2020-02-12,75.7239990234375,76.03475189208984,75.40550231933594,75.91349792480469,75.72752380371094,23352000
2020-02-13,75.6344985961914,76.35900115966797,75.2300033569336,75.73300170898438,75.54747009277344,18590000
2020-02-14,75.77999877929688,76.03700256347656,75.36699676513672,76.03700256347656,75.8507308959961,23956000
2020-02-18,75.75,76.58149719238281,75.62950134277344,75.9834976196289,75.79735565185547,22414000
2020-02-19,76.25350189208984,76.60530090332031,76.06999969482422,76.33450317382812,76.14749908447266,18986000
2020-02-20,76.0999984741211,76.48200225830078,75.34100341796875,75.90750122070312,75.72154235839844,21932000
2020-02-21,75.40149688720703,75.61074829101562,74.02200317382812,74.25550079345703,74.0735855102539,34634000
2020-02-24,71.30549621582031,71.84850311279297,70.56950378417969,71.07949829101562,70.90536499023438,57342000
2020-02-25,71.6500015258789,71.90699768066406,69.12000274658203,69.42250061035156,69.25242614746094,49566000
2020-02-26,69.80699920654297,70.78500366210938,68.94999694824219,69.65899658203125,69.48834991455078,44048000
2020-02-27,68.10299682617188,68.58519744873047,65.8584976196289,65.90450286865234,65.74304962158203,59566000
2020-02-28,63.875,67.05699920654297,63.54999923706055,66.96649932861328,66.80244445800781,75782000
2020-03-02,67.58049774169922,69.54350280761719,66.34075164794922,69.45549774169922,69.28534698486328,48630000
2020-03-03,69.97100067138672,70.50749969482422,66.5999984741211,67.06950378417969,66.90519714355469,48046000
2020-03-04,67.96150207519531,69.40450286865234,67.15550231933594,69.32599639892578,69.15616607666016,38266000
2020-03-05,67.51000213623047,67.94550323486328,65.25499725341797,65.9520034790039,65.79043579101562,51226000
2020-03-06,63.85300064086914,65.31099700927734,63.0525016784668,64.92050170898438,64.76145935058594,53212000
2020-03-09,60.26499938964844,62.737998962402344,60.0,60.77799987792969,60.62910461425781,67308000
2020-03-10,63.0,64.05750274658203,60.938499450683594,64.01950073242188,63.86266326904297,52228000
2020-03-11,62.48500061035156,63.04800033569336,59.80350112915039,60.77050018310547,60.62162399291992,52170000
2020-03-12,56.29999923706055,59.69350051879883,55.665000915527344,55.74549865722656,55.60893630981445,84534000
2020-03-13,58.95000076293945,60.987998962402344,55.85715103149414,60.98649978637695,60.837093353271484,74002000
2020-03-16,54.79999923706055,57.61334991455078,53.72200012207031,54.21649932861328,54.08367919921875,85048000
2020-03-17,54.65549850463867,56.542999267578125,52.800498962402344,55.9900016784668,55.85283660888672,77230000
2020-03-18,52.82550048828125,55.32500076293945,51.86399841308594,54.84000015258789,54.705650329589844,84668000
2020-03-19,54.65250015258789,57.89849853515625,53.005401611328125,55.76449966430664,55.62788772583008,73022000
2020-03-20,56.7859992980957,57.199501037597656,53.27450180053711,53.61600112915039,53.48465347290039,72036000
2020-03-23,53.066001892089844,53.566001892089844,50.67679977416992,52.83100128173828,52.701576232910156,80882000
2020-03-24,55.188499450683594,56.75,54.53099822998047,56.722999572753906,56.58403778076172,66890000
2020-03-25,56.32350158691406,57.44499969482422,54.300498962402344,55.1245002746582,54.98945617675781,81630000
2020-03-26,55.59000015258789,58.49850082397461,54.67649841308594,58.087501525878906,57.94519805908203,71434000
2020-03-27,56.28350067138672,57.53350067138672,55.295501708984375,55.535499572753906,55.39944839477539,64170000
2020-03-30,56.25199890136719,57.58150100708008,54.82400131225586,57.340999603271484,57.200523376464844,51482000
2020-03-31,57.3650016784668,58.765499114990234,56.90700149536133,58.140499114990234,57.99806594848633,49728000
2020-04-01,56.099998474121094,56.484500885009766,54.872501373291016,55.28099822998047,55.14556884765625,46884000
2020-04-02,54.91299819946289,56.34299850463867,54.81999969482422,56.04199981689453,55.90470504760742,39298000
2020-04-03,55.950748443603516,56.176998138427734,53.990501403808594,54.89400100708008,54.759521484375,46268000
2020-04-06,56.900001525878906,59.733001708984375,56.547000885009766,59.34600067138672,59.20061492919922,53294000
2020-04-07,61.04999923706055,61.25,59.11149978637695,59.32550048828125,59.1801643371582,47746000
2020-04-08,60.32500076293945,60.95349884033203,59.40800094604492,60.513999938964844,60.365753173828125,39502000
2020-04-09,61.20399856567383,61.278499603271484,59.83675003051758,60.5724983215332,60.42410659790039,43508000
2020-04-13,60.45899963378906,61.0255012512207,59.37990188598633,60.87799835205078,60.728858947753906,34796000
2020-04-14,62.25450134277344,64.10350036621094,61.846500396728516,63.46149826049805,63.306026458740234,49408000
2020-04-15,62.28049850463867,64.02300262451172,62.02000045776367,63.12350082397461,62.9688606262207,33434000
2020-04-16,63.70500183105469,63.95000076293945,62.13100051879883,63.173500061035156,63.01873779296875,50362000
2020-04-17,64.24250030517578,64.72149658203125,63.561500549316406,64.1624984741211,64.00531768798828,38980000
2020-04-20,63.54999923706055,64.08000183105469,63.06850051879883,63.330501556396484,63.17535400390625,33910000
2020-04-21,62.349998474121094,62.7135009765625,60.48550033569336,60.81700134277344,60.66801071166992,43060000
2020-04-22,62.277000427246094,64.28064727783203,62.099998474121094,63.160499572753906,63.005767822265625,41848000
2020-04-23,63.57749938964844,64.66549682617188,63.28350067138672,63.81549835205078,63.65916442871094,31324000
2020-04-24,63.05849838256836,64.0199966430664,62.47249984741211,63.96549987792969,63.80879592895508,32792000
2020-04-27,64.80000305175781,64.80750274658203,63.45000076293945,63.79399871826172,63.63771438598633,32012000
2020-04-28,64.39649963378906,64.40249633789062,61.61000061035156,61.68349838256836,61.53238296508789,59026000
2020-04-29,67.072998046875,67.99949645996094,66.26699829101562,67.0739974975586,66.90967559814453,75872000
2020-04-30,66.24400329589844,67.64099884033203,66.12449645996094,67.43299865722656,67.26780700683594,53378000
2020-05-01,66.42500305175781,67.60350036621094,65.55000305175781,66.03050231933594,65.86873626708984,41450000
2020-05-04,65.4114990234375,66.38300323486328,64.94999694824219,66.33999633789062,66.17747497558594,30080000
2020-05-05,66.89600372314453,68.6969985961914,66.87300109863281,67.55549621582031,67.38999938964844,33030000
2020-05-06,68.08450317382812,68.55599975585938,67.364501953125,67.36499786376953,67.19996643066406,24308000
2020-05-07,68.2969970703125,68.87999725341797,67.76349639892578,68.62799835205078,68.45987701416016,27952000
2020-05-08,69.15650177001953,69.93800354003906,68.77400207519531,69.41850280761719,69.24844360351562,27738000
2020-05-11,68.91400146484375,70.82649993896484,68.85759735107422,70.16300201416016,69.99111938476562,28242000
2020-05-12,70.35600280761719,70.75,68.7385025024414,68.78700256347656,68.61849212646484,27812000
2020-05-13,68.85250091552734,69.27410125732422,66.41999816894531,67.46649932861328,67.30122375488281,36252000
2020-05-14,66.7509994506836,67.87100219726562,66.19550323486328,67.80650329589844,67.64038848876953,32062000
2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.49130249023438,34154000
2020-05-18,68.0875015258789,69.61624908447266,67.7125015258789,69.1969985961914,69.02748107910156,36448000
2020-05-19,69.349853515625,69.5999984741211,68.67424774169922,68.67424774169922,68.50601196289062,25612000
2020-05-20,69.47899627685547,70.52100372314453,69.36250305175781,70.33599853515625,70.16368865966797,33108000
2020-05-21,70.4000015258789,70.77449798583984,69.67250061035156,70.13999938964844,69.96817016601562,27700000
2020-05-22,69.83550262451172,70.63800048828125,69.59149932861328,70.52100372314453,70.34823608398438,26188000
2020-05-26,71.8635025024414,72.05000305175781,70.60649871826172,70.85099792480469,70.67742156982422,41212000
2020-05-27,70.86250305175781,71.08699798583984,69.56449890136719,70.89199829101562,70.71832275390625,33716000
2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.6629638671875,33844000
2020-05-29,70.84700012207031,71.62850189208984,70.6675033569336,71.44599914550781,71.2709732055664,36418000
2020-06-01,70.91950225830078,71.89800262451172,70.9000015258789,71.59100341796875,71.41561889648438,24342000
2020-06-02,71.52749633789062,71.98049926757812,70.94149780273438,71.96099853515625,71.78470611572266,25562000
2020-06-03,71.91500091552734,72.32759857177734,71.48885345458984,71.81900024414062,71.64305877685547,25124000
2020-06-04,71.5199966430664,71.947998046875,70.23650360107422,70.60900115966797,70.43601989746094,29686000
2020-06-05,70.65850067138672,72.25250244140625,70.30000305175781,71.91950225830078,71.7433090209961,34698000
2020-06-08,71.11699676513672,72.39949798583984,71.11699676513672,72.33049774169922,72.15330505371094,28084000
2020-06-09,72.26799774169922,73.4000015258789,72.1604995727539,72.80799865722656,72.629638671875,28184000
2020-06-10,72.97699737548828,73.71295166015625,72.8134994506836,73.2925033569336,73.11295318603516,30504000
2020-06-11,72.1240005493164,72.72374725341797,70.0999984741211,70.19200134277344,70.0200424194336,39826000
2020-06-12,71.42449951171875,71.8499984741211,69.3010025024414,70.65899658203125,70.48589324951172,38928000
2020-06-15,69.54000091552734,71.23999786376953,69.39600372314453,70.99250030517578,70.8185806274414,30078000
2020-06-16,72.26100158691406,72.7509994506836,71.29499816894531,72.13600158691406,71.95928192138672,34184000
2020-06-17,72.35800170898438,73.0,71.56900024414062,72.55599975585938,72.37825012207031,30992000
2020-06-18,72.45800018310547,72.57050323486328,71.35050201416016,71.7979965209961,71.62210083007812,31638000
2020-06-19,72.19999694824219,72.38999938964844,71.06749725341797,71.58599853515625,71.41062927246094,63158000
2020-06-22,71.44999694824219,72.63749694824219,71.1604995727539,72.59300231933594,72.41516876220703,30848000
2020-06-23,72.78199768066406,73.79705047607422,72.26200103759766,73.22049713134766,73.04112243652344,28596000
2020-06-24,73.07550048828125,73.77100372314453,71.48750305175781,71.59850311279297,71.42310333251953,35120000
2020-06-25,71.49500274658203,72.1449966430664,71.0,72.06649780273438,71.88994598388672,24610000
2020-06-26,71.56950378417969,71.67250061035156,67.59950256347656,67.99500274658203,67.82843017578125,85354000
2020-06-29,67.90899658203125,69.77999877929688,67.35050201416016,69.74849700927734,69.57762908935547,36204000
2020-06-30,69.52200317382812,70.93250274658203,69.197998046875,70.68049621582031,70.5073471069336,40848000
2020-07-01,70.55500030517578,72.1500015258789,70.49099731445312,71.9020004272461,71.7258529663086,35504000
2020-07-02,72.34700012207031,74.14749908447266,72.32099914550781,73.23500061035156,73.05558776855469,37182000
2020-07-06,74.00299835205078,75.32949829101562,73.64299774169922,74.78500366210938,74.60179138183594,31280000
2020-07-07,74.5,75.83999633789062,74.17749786376953,74.25900268554688,74.07708740234375,29164000
2020-07-08,74.71600341796875,75.29399871826172,74.28150177001953,74.80000305175781,74.61676025390625,24994000
2020-07-09,75.32250213623047,76.13600158691406,74.40425109863281,75.54949951171875,75.36441802978516,28466000
2020-07-10,75.30750274658203,77.19149780273438,74.8270034790039,77.08699798583984,76.89814758300781,37126000
2020-07-13,77.5,78.85659790039062,75.26215362548828,75.56700134277344,75.38188171386719,36928000
2020-07-14,74.5155029296875,76.14749908447266,74.17500305175781,76.02899932861328,75.84274291992188,31700000
2020-07-15,76.15650177001953,76.7665023803711,74.9000015258789,75.68199920654297,75.49659729003906,32214000
2020-07-16,75.0,75.93450164794922,74.31549835205078,75.9000015258789,75.71405792236328,30386000
2020-07-17,76.08100128173828,76.1719970703125,74.9209976196289,75.77749633789062,75.59185028076172,29134000
2020-07-20,75.76300048828125,78.5145034790039,75.18000030517578,78.28600311279297,78.09422302246094,31146000
2020-07-21,79.34950256347656,79.34950256347656,77.71399688720703,77.9209976196289,77.7301025390625,24324000
2020-07-22,78.0250015258789,78.5,77.30500030517578,78.42449951171875,78.23237609863281,18640000
2020-07-23,78.34850311279297,78.59349822998047,75.36959838867188,75.78399658203125,75.59833526611328,32552000
2020-07-24,74.94650268554688,75.88179779052734,74.41999816894531,75.59349822998047,75.40830993652344,30880000
2020-07-27,75.77999877929688,77.04850006103516,75.760498046875,76.51000213623047,76.32256317138672,24920000
2020-07-28,76.25900268554688,76.3239974975586,74.88300323486328,75.01699829101562,74.83322143554688,34044000
2020-07-29,75.31600189208984,76.5625991821289,75.06649780273438,76.10099792480469,75.91456604003906,22130000
2020-07-30,74.8499984741211,76.89350128173828,74.61100006103516,76.57250213623047,76.38491821289062,33428000
2020-07-31,75.25050354003906,75.44750213623047,72.70149993896484,74.14800262451172,73.96635437011719,68798000
2020-08-03,74.33200073242188,74.52349853515625,73.28199768066406,73.72250366210938,73.5418930053711,46604000
2020-08-04,73.82849884033203,74.27799987792969,72.93250274658203,73.24849700927734,73.06905364990234,38070000
2020-08-05,73.46499633789062,74.12049865722656,73.1729965209961,73.68049621582031,73.49999237060547,39590000
2020-08-06,73.5875015258789,75.11949920654297,73.30000305175781,75.00499725341797,74.82124328613281,39908000
2020-08-07,75.0,75.84224700927734,74.08200073242188,74.72450256347656,74.54144287109375,31556000
2020-08-10,74.35900115966797,75.20375061035156,73.65399932861328,74.80500030517578,74.62174224853516,25786000
2020-08-11,74.62200164794922,75.5,73.9000015258789,74.01599884033203,73.83467864990234,29088000
2020-08-12,74.27899932861328,75.61930084228516,74.26249694824219,75.33100128173828,75.14645385742188,28740000
2020-08-13,75.51699829101562,76.86250305175781,75.40025329589844,75.92250061035156,75.73650360107422,29104000
2020-08-14,75.78299713134766,76.09500122070312,75.14399719238281,75.3864974975586,75.20182037353516,27096000
2020-08-17,75.7334976196289,76.28050231933594,75.39849853515625,75.89900207519531,75.71306610107422,27566000
2020-08-18,76.30899810791016,78.12349700927734,76.18550109863281,77.93000030517578,77.73908996582031,40542000
2020-08-19,77.66549682617188,78.68399810791016,77.19750213623047,77.37650299072266,77.18694305419922,33212000
2020-08-20,77.17250061035156,79.29350280761719,76.91000366210938,79.0875015258789,78.89375305175781,34138000
2020-08-21,78.85150146484375,79.88600158691406,78.40025329589844,79.02100372314453,78.8274154663086,28930000
2020-08-24,79.6989974975586,80.70850372314453,79.02850341796875,79.41000366210938,79.21546173095703,28198000
2020-08-25,79.10350036621094,80.58100128173828,79.10350036621094,80.41100311279297,80.2140121459961,44942000
2020-08-26,80.4000015258789,82.96099853515625,80.18000030517578,82.61900329589844,82.4166030883789,79868000
2020-08-27,82.68399810791016,82.75,81.2874984741211,81.71649932861328,81.51631164550781,37232000
2020-08-28,81.67449951171875,82.3584976196289,81.5374984741211,82.22049713134766,82.0190658569336,29980000
2020-08-31,82.39450073242188,82.39824676513672,81.5155029296875,81.70899963378906,81.50883483886719,36468000
2020-09-01,81.83149719238281,83.2864990234375,81.61100006103516,83.0354995727539,82.83207702636719,36506000
2020-09-02,83.68875122070312,86.65899658203125,83.31649780273438,86.41400146484375,86.20230865478516,50224000
2020-09-03,85.48570251464844,85.48570251464844,80.75299835205078,82.09200286865234,81.89089965820312,62156000
2020-09-04,81.21299743652344,82.25550079345703,77.38065338134766,79.552001953125,79.35711669921875,52172000
2020-09-08,76.67549896240234,78.19325256347656,76.40049743652344,76.61949920654297,76.43180084228516,52218000
2020-09-09,77.87650299072266,78.44999694824219,76.80255126953125,77.8479995727539,77.65728759765625,35494000
2020-09-10,78.03199768066406,79.20404815673828,76.29025268554688,76.60099792480469,76.41334533691406,32372000
2020-09-11,76.80000305175781,78.76000213623047,74.86799621582031,76.03600311279297,75.8497314453125,31942000
2020-09-14,76.95024871826172,78.19999694824219,75.78700256347656,75.96399688720703,75.77790069580078,33932000
2020-09-15,76.80000305175781,77.97850036621094,76.59175109863281,77.0719985961914,76.88318634033203,26622000
2020-09-16,77.7770004272461,78.0999984741211,75.99099731445312,76.04499816894531,75.85869598388672,26234000
2020-09-17,74.80000305175781,75.41490173339844,73.5,74.77649688720703,74.59330749511719,37596000
2020-09-18,74.90049743652344,75.150146484375,71.85649871826172,72.99949645996094,72.82066345214844,62078000
2020-09-21,72.00299835205078,72.41799926757812,70.32749938964844,71.55799865722656,71.38269805908203,57776000
2020-09-22,72.50450134277344,73.47599792480469,71.72650146484375,73.27300262451172,73.09349060058594,31664000
2020-09-23,72.93900299072266,73.0479965209961,70.38500213623047,70.760498046875,70.58715057373047,33148000
2020-09-24,70.55149841308594,72.1854476928711,70.49250030517578,71.41449737548828,71.23954010009766,29004000
2020-09-25,71.63150024414062,72.5,70.66699981689453,72.24800109863281,72.07100677490234,26460000
2020-09-28,73.71050262451172,73.83999633789062,72.46504974365234,73.22599792480469,73.0466079711914,40158000
2020-09-29,73.51950073242188,73.8331527709961,72.94024658203125,73.46649932861328,73.2865219116211,19564000
2020-09-30,73.33999633789062,74.48750305175781,72.99400329589844,73.4800033569336,73.29999542236328,34032000
2020-10-01,74.2135009765625,74.9520034790039,73.96050262451172,74.50450134277344,74.32198333740234,35590000
2020-10-02,73.10150146484375,74.16000366210938,72.5459976196289,72.9209976196289,72.74235534667969,25682000
2020-10-05,73.31050109863281,74.4104995727539,73.2135009765625,74.3010025024414,74.11898040771484,22266000
2020-10-06,73.77899932861328,74.33799743652344,72.42949676513672,72.6719970703125,72.49396514892578,24908000
2020-10-07,73.2145004272461,73.447998046875,71.80000305175781,73.0145034790039,72.83563232421875,34924000
2020-10-08,73.25450134277344,74.5,73.25450134277344,74.29650115966797,74.11448669433594,23756000
2020-10-09,74.73500061035156,75.82599639892578,74.47250366210938,75.76100158691406,75.57540130615234,28706000
2020-10-12,77.1500015258789,79.69300079345703,76.62850189208984,78.4574966430664,78.26528930664062,49652000
2020-10-13,79.1865005493164,79.5,78.16000366210938,78.58399963378906,78.3914794921875,32020000
2020-10-14,78.92949676513672,79.38420104980469,77.52649688720703,78.40399932861328,78.21192169189453,38586000
2020-10-15,77.35749816894531,78.7552490234375,77.25150299072266,77.95649719238281,77.76551818847656,30800000
2020-10-16,78.2925033569336,79.05650329589844,78.1500015258789,78.65049743652344,78.45781707763672,28694000
2020-10-19,79.02300262451172,79.40750122070312,76.4000015258789,76.73049926757812,76.54251861572266,32142000
2020-10-20,76.35250091552734,78.875,76.28350067138672,77.79650115966797,77.60591888427734,44834000
2020-10-21,78.66649627685547,80.9365005493164,78.58149719238281,79.66549682617188,79.47032928466797,51366000
2020-10-22,79.65249633789062,81.09950256347656,79.25,80.7665023803711,80.56864166259766,28672000
2020-10-23,81.30349731445312,82.11799621582031,81.02549743652344,82.05000305175781,81.8489990234375,27516000
2020-10-26,81.25050354003906,81.91200256347656,78.82499694824219,79.52249908447266,79.32768249511719,37066000
2020-10-27,79.78350067138672,80.34224700927734,79.13899993896484,80.21299743652344,80.01649475097656,24580000
2020-10-28,77.98699951171875,78.06749725341797,75.73100280761719,75.83100128173828,75.64522552490234,36680000
2020-10-29,76.11799621582031,79.68550109863281,76.11199951171875,78.36199951171875,78.17002868652344,40062000
2020-10-30,83.60549926757812,84.3499984741211,80.2229995727539,81.05049896240234,80.85194396972656,86582000
2020-11-02,81.40799713134766,83.03849792480469,80.80149841308594,81.30149841308594,81.10232543945312,50708000
2020-11-03,81.58899688720703,83.08499908447266,80.83100128173828,82.510498046875,82.30836486816406,33234000
2020-11-04,85.51399993896484,88.56825256347656,85.30149841308594,87.45649719238281,87.24224090576172,71418000
